LON,LAT,EDO,CLAVE,ESTACION,nov-19
-100.446667,25.674444,NL,STACATARINA,"Santa Catarina, N.L. SGT*",21.8
-99.77,25.503611,NL,Tepehuaje,"Cadereyta, N.L. SGT*",13.5
-99.777778,23.981389,NL,ZRGNL,"Zaragoza, N.L.",11
-95.698889,16.009167,OAX,ASTOX,"Astata, Oax.",0
-96.53,17.43,OAX,ATEOX,"Atepec, Oax.",56.5
-96.1,17.016667,OAX,AYUOX,"Ayutla, Oax.",43.3
-95.929167,16.647222,OAX,BOQOX,"Boquilla 1, Oax.",0
-96.263611,17.999167,OAX,CDOOX,"Miguel de la Madrid Hurtado, Oax.",210.9
-94.816667,16.583333,OAX,CHIOX,"Chicapa, Oax.",0.2
-102.712222,21.849167,OAX,COZOX,"San Francisco Cozoaltepec, Oax.",9.5
-96.658333,18.492778,OAX,CSPOX,"Cosolapa, Oax.",76.2
-96.416667,18.233333,OAX,DPSOX,"Dique Pescaditos, Oax.",123.5
-95.424722,16.436389,OAX,EMAOX,"El Marqu�s (R�o Tehuantepec), Oax.",0
-102.676944,21.9975,OAX,FOYOX,"San Francisco Yosocuta, Oax.",1.2
-97.766667,17.808333,OAX,HDLOX,"Huajuapan de Le�n, Oax.",13.5
-97.783333,17.8,OAX,HLOOX,"Observatorio de Huajuapan de Le�n, Oax.",10.5
-95.053889,16.503611,OAX,IXTALTEPEC,"Ixtaltepec, Oax. SGT*",0
-95.1,16.583333,OAX,IXTOX,"Ixtepec, Oax.",0
-96.2,17.866667,OAX,JACOX,"Jacatepec, Oax.",162.3
-95.397778,16.445556,OAX,JDMOX,"Presidente Benito Ju�rez, Oax.",0
-95.033333,16.433333,OAX,JUCOX,"Juchitan, Oax.",0
-95.2,16.6,OAX,KM1OX,"km 33+190, Oax.",0
-95.716667,16.416667,OAX,KM2OX,"km 51+740, Oax.",0
-97.688333,15.966667,OAX,LCHACAHUA,"Laguna Chacahua, Oax. SMN*",40.6
-95.3,16.4,OAX,LPIOX,"Las Pilas, Oax.",0
-95.483333,17.45,OAX,MAROX,"Mar�a Lombardo, Oax.",96.6
-95.036389,16.882778,OAX,MROOX,"Mat�as Romero, Oax. SMN*",24.1
-97.249167,17.436667,OAX,NOCHISTLAN,"Nochistl�n, Oax. SMN*",1.8
-97.148889,16.106944,OAX,NOPALA,"Nopala, Oax.*",12.2
-96.733333,17.066667,OAX,OACOX,"Oaxaca Centro, Oax.",3.7
-96.7,17,OAX,OAOOX,"Observatorio de Aeropuerto Oaxaca, Oax.",0.4
-96.716667,17,OAX,OAXACAob,"Observatorio de Oaxaca, Oax. SMN*",0
-94.4,16.5,OAX,OSTOX,"Ostuta, Oax.",0
-96.489722,15.6675,OAX,PANGELob,"Observatorio de Puerto �ngel, Oax. SMN*",0
-96.083333,18.166667,OAX,PAPOX,"Papaloapan, Oax.",128.2
-96.716667,17.072778,OAX,PIAOX,"Organismo de Cuenca Pac�fico Sur PIAE, Oax.",0.9
-96.483333,15.666667,OAX,PTAOX,"Puerto �ngel, Oax.",0
-95.281389,16.476111,OAX,RHOOX,"R�o Hondo, Oax.",0
-95.916667,17.733333,OAX,RMLOX,"R�o Manso Lalana, Oax.",200.4
-97.725,16.102778,OAX,RVEOX,"R�o Verde, Oax.",26.7
-95.165,16.283056,OAX,SBLOX,"San Blas Atempa, Oax.",0
-97.895,17.905833,OAX,SCHOX,"Santiago Chilixtlahuaca, Oax.",3.2
-96.55,17.266667,OAX,SCIOX,"Ixtepeji (S. Catarina I.), Oax.",32
-95.2,16.183333,OAX,SCROX,"Salina Cruz, Oax.",0
-96.533333,17.883333,OAX,SFUOX,"San Felipe Usila, Oax.",424.8
-102.189167,21.826667,OAX,SLAOX,"Silacayo�pam, Oax.",0
-96.453611,17.1175,OAX,SMAOX,"San Antonio Cuajimoloyas, Oax.",29.9
-96.55,18.05,OAX,STDOX,"Santo Domingo, Oax.",187.9
-102,21.896389,OAX,STTOX,"Santiago Teotongo, Oax.",18
-95.2,16.3,OAX,TEHOX,"Tehuantepec, Oax.",0
-96.412222,18.232222,OAX,TEMOX,"Presidente Alem�n, Oax.",92.8
-97.424444,17.550556,OAX,TEPOX,"San Juan Teposcolula, Oax.",12.5
-95.6,16.416667,OAX,TEQOX,"Tequisistl�n, Oax.",0
-102.356944,22.121667,OAX,TSLOX,"Heroica Villa Tezoatl�n de Segura y Luna, Oax.",11.5
-96.133333,18.083333,OAX,TUXOX,"Tuxtepec, Oax.",133.8
-96.381389,17.925556,OAX,UCFOX,"CFE-Usila, Oax.",572.5
-94.833333,16.45,OAX,UHGOX,"Uni�n Hidalgo, Oax.",0
-96.3,17.776389,OAX,VANOX,"Valle Nacional, Oax.",460.2
-97.826111,17.724444,OAX,YOSOX,"Yosocuta, Oax.",8.8
-98.389444,17.755278,OAX,ZALOX,"Zapotitl�n Lagunas, Oax.",0
-94.216111,16.4025,OAX,ZANOX,"Zanatepec, Oax.",0
-102.788333,21.8075,OAX,ZAPOX,"Zapotitl�n Palmas, Oax.",13
-97.418056,19.45,PUE,ACHPB,"Alchichilca, Pue.",0
-97.934167,19.0625,PUE,ACJPB,"Acajete, Pue.",30.4
-98.055,18.277222,PUE,ADOPB,"Acatl�n de Osorio, Pue.",3.8
-98.135833,18.9425,PUE,AFRPB,"Africam, Pue.",0
-97.920833,18.854167,PUE,AHAPB,"Ahuatepec, Pue.",0
-98.148056,20.033056,PUE,AHUPB,"Ahuazontepec, Pue.",8.5
-97.845,20.406944,PUE,APAPB,"Apapantilla, Pue.",155.7
-98.420833,18.921111,PUE,ATXPB,"Atlixco, Pue.",1.9
-97.881111,20.385833,PUE,AVCPB,"�vila Camacho, Pue.",128
-97.503333,19.961389,PUE,BAIPB,"Buenos Aires, Pue. CFE.",125
-98.108611,18.9125,PUE,BDDPB,"Manuel �vila Camacho, Pue.",0
-97.441667,18.987222,PUE,CDSPB,"Ciudad Serd�n, Pue.",14
-97.958333,18.968889,PUE,CEMPB,"Cemex, Pue.",10
-97.360833,18.316389,PUE,CHCPB,"Chilac, Pue.",0
-98.579167,18.516111,PUE,CHIPB,"Chietla, Pue.",4
-98.318056,19.068611,PUE,CHLPB,"Cholula, Pue.",4.5
-98.567778,18.109722,PUE,CHSPB,"Chila de la Sal, Pue.",0
-98.198611,19.022778,PUE,CNAPB,"Conagua, Pue.",5.5
-98.049722,19.743333,PUE,CNGPB,"Chignahuapan, Pue.",12.7
-98.164722,18.612778,PUE,COAPB,"Coatzingo, Pue.",0
-98.059444,19.092778,PUE,CPLPB,"Capulac, Pue.",18
-97.516667,20.033333,PUE,CTZPB,"Cuetzalan, Pue.",243
-98.275556,18.966111,PUE,ECHPB,"Echeverr�a, Pue.",3
-98.456111,19.101111,PUE,HJTPB,"Huejotzingo, Pue.",17.7
-98.540278,18.772222,PUE,HQCPB,"Huaquechula, Pue.",1.5
-98.050833,20.176389,PUE,HUAPB,"Huauchinango, Pue.",81.3
-97.815833,19.621667,PUE,IXTPB,"Ixtacamaxtitl�n, Pue.",0.4
-98.466389,18.610833,PUE,IZMPB,"Iz�car de Matamoros, Pue.",0
-97.879167,20.391667,PUE,LACEIBAPUE,"La Ceiba, Pue. SGT*",96.8
-97.691111,19.457222,PUE,LIBPB,"Libres, Pue.",2
-98.231111,19.010556,PUE,MAYPB,"Mayorazgo 21 Poniente, Pue.",2
-97.850278,20.733056,PUE,MTLPB,"Metlaltoyuca, Pue.",145.3
-96.781389,18.360278,PUE,NARPB,"Naranjastitla, Pue.",222.1
-98.000556,20.216667,PUE,NECAXA,"Necaxa, Pue. FENIX*",57.8
-98.000556,20.216667,PUE,NNEPB,"Necaxa, Pue.",67.4
-97.533333,19.7,PUE,OYAPB,"Oyameles, Pue.",8.1
-98.156667,20.2775,PUE,PAHUATLAN,"Pahuatl�n de Valle, Pue. SGT*",64.4
-97.251389,18.918056,PUE,PCRPB,"Paso Carretas, Pue.",29
-98.264722,18.2,PUE,PIXPB,"Piaxtla, Pue.",4.5
-97.702778,20.445833,PUE,PTEPALOMAS,"Puente Palomas, Pue. SGT*",76.2
-97.883333,20.233333,PUE,PTLPB,"Patla, Pue.",113.6
-98.166667,19.05,PUE,PUEBLAob,"Observatorio de Puebla, Pue. SMN*",1
-98.166667,19.05,PUE,PUOPB,"Observatorio de Puebla, Pue.",1.4
-97.616667,19.25,PUE,QUIPB,"Quimixtl�n, Pue.",57.5
-97.401667,20.116111,PUE,RNAPB,"Rancho Nuevo (Ayotoxco), Pue.",187.5
-98.22,19.113056,PUE,SCRPB,"San Crist�bal Caleras, Pue.",25
-97.91,18.735,PUE,SMCPB,"San Miguel Canoa, Pue.",8.4
-97.446667,19.960833,PUE,SOLPB,"La Soledad, Pue.",127.2
-98.582222,19.330278,PUE,SRTPB,"Santa Rita Tlahuapan, Pue.",11.5
-97.486389,19.952778,PUE,STLPB,"Sontalaco, Pue. CFE.",126.1
-97.7925,20.004444,PUE,TDRPB,"Tepango de Rodr�guez, Pue.",119.5
-97.7525,18.878889,PUE,TECPB,"Tecamachalco, Pue.",0
-97.395556,18.479167,PUE,TEHPB,"Tehuac�n, Pue.",2.5
-98.777222,18.451944,PUE,TELPB,"Teotlalco, Pue.",6.1
-97.805833,19.829444,PUE,TEOPB,"Tetela de Ocampo, Pue.",16.4
-97.794167,20.000833,PUE,TEPPB,"Tepexic, Pue.",105.8
-97.430556,18.468889,PUE,TETPB,"Teopilco, Pue.",1
-97.956944,19.815278,PUE,TEZPB,"Teziutl�n, Pue.",83.8
-97.876111,20.315278,PUE,TLAXCALALTON,"Tlaxcalaltongo, Pue. SGT*",197.6
-96.849722,18.405,PUE,TLPPB,"Tlacotepec de D�az, Pue.",146.5
-98.040556,20.374167,PUE,TLXPB,"Tlaxco, Pue.",98
-97.491944,19.489167,PUE,TPYPB,"Tepeyahualco, Pue.",0
-96.861389,18.483611,PUE,TYAPB,"Tepeyac, Pue.",142.6
-97.675833,20.510278,PUE,VENPB,"Venustiano Carranza, Pue.",52.3
-97.956944,20.277222,PUE,XDJPB,"Xicotepec de Ju�rez, Pue.",115.1
-97.585,19.859722,PUE,ZCPPB,"Zacapoaxtla, Pue.",48.3
-97.011389,18.332222,PUE,ZOQPB,"Zoquitl�n, Pue.",194
-97.832778,20.178611,PUE,ZRGPB,"Zaragoza, Pue.",44
-100.354167,20.5025,QRO,BATQT,"El Bat�n, Qro.",0
-100.080278,20.418611,QRO,CNSQT,"Constituci�n de 1917, Qro.",13.3
-100.455833,20.693333,QRO,ELARENAL,"El Arenal, Qro. SGT*",4.2
-99.9625,20.198611,QRO,IDFQT,"San Ildefonso, Qro.",5.4
-99.479722,21.230278,QRO,JLPQT,"Jalpan, Qro.",14.8
-100,20.3625,QRO,SJSQT,"San Jos�, Qro.",4.3
-86.820278,21.156667,QROO,CANQR,"Canc�n, Q. Roo.",162.2
-88.3275,18.500556,QROO,CHETUMALob,"Observatorio de Chetumal, Q. Roo. SMN*",69.4
-87.300556,18.755556,QROO,CHINCHORROMAR,"Banco Chinchorro, Q. Roo. SEMAR*",174.4
-88.3275,18.500556,QROO,CHOQR,"Chetumal, Q. Roo.",96
-86.775833,21.074444,QROO,CNCQR,"Canc�n, Q. Roo. SMN*",172.2
-86.946111,20.51,QROO,COZQR,"Cozumel, Q. Roo.",280.4
-88.045,19.575556,QROO,FCRQR,"Felipe Carrillo Puerto, Q. Roo.",127.7
-88.703611,19.752222,QROO,JMORELOS,"Jos� Mar�a Morelos, Q. Roo. SMN*",46
-87.486111,21.101944,QROO,KANTUNILKIN,"Kantunilk�n, Q. Roo. SMN*",92
-88.923889,18.455278,QROO,NICOLASBRAVO,"Nicol�s Bravo, Q. Roo. SMN*",4.2
-87.077778,20.634444,QROO,PDCQR,"Playa del Carmen, Q. Roo.",341.5
-106.654167,24.047222,SIN,ACTSI,"Acatit�n, Sin.",30.4
-107.383333,25.090278,SIN,AL2SI,"El Varejonal (hidro), Sin.",154
-107.388333,25.101389,SIN,ALMSI,"Adolfo L�pez Mateos, Sin.",154
-108.7,25.7,SIN,ARCSI,"Adolfo Ru�z Cort�nes, Sin.",60.5
-107.466667,25.033333,SIN,AWSSI,"Andrew Weiss, Sin.",135
-107.5375,25.333333,SIN,BDRSI,"Badiraguato, Sin.",98
-108.329167,26.736111,SIN,CHXSI,"Choix Estaci�n, Sin.",221.4
-107.4,24.816667,SIN,CLCSI,"Culiac�n, Sin.",142.7
-108.065556,25.484722,SIN,EBLSI,"Lic. Eustaquio Buelna, Sin.",73.5
-108.616667,26.433333,SIN,EFTSI,"El Fuerte, Sin.",100.2
-108.6175,26.411389,SIN,ELFUERTE,"El Fuerte, Sin. SMN*",30
-108.316667,26.083333,SIN,GB2SI,"El Sabinal (hidro), Sin.",143
-108.3275,28.95,SIN,GBESI,"Ing. Guillermo Blake Aguilar, Sin.",143
-107.911944,25.855278,SIN,GD2SI,"Bacurato (hidro) presa Gustavo Diaz Ord�z, Sin.",88
-107.911111,25.856667,SIN,GDOSI,"Gustavo D�az Ordaz, Sin.",88
-108.091667,25.469444,SIN,GMCSI,"Guam�chil, Sin.",74.3
-108.466667,25.716667,SIN,GSVSI,"Guasave, Sin.",119.8
-107.225,25.344444,SIN,GTNSI,"Guatenipa, Sin.",166
-109.333333,25.983333,SIN,HDZSI,"Higuera de Zaragoza, Sin.",141.2
-106.595833,23.955556,SIN,IXPSI,"Ixpalino, Sin.",202.3
-107.059444,24.753611,SIN,JGRSI,"Juan Guerrero Alcocer, Sin.",180.5
-106.807222,24.571667,SIN,JLPSI,"Jos� L�pez Portillo, Sin.",204
-108.013889,25.9,SIN,JNASI,"Jaina, Sin.",116
-108.7025,26.426944,SIN,JORSI,"Josefa Ortiz de Dom�nguez, Sin.",93
-106.9,23.916667,SIN,LCRSI,"La Cruz, Sin.",179.5
-108.35,26.904167,SIN,LD2SI,HUITES (HIDRO),173
-108.367778,26.844722,SIN,LDCSI,"Luis Donaldo Colosio, Sin.",173
-109,25.8,SIN,MCHSI,"Los Mochis, Sin.",79.3
-106.4,23.233333,SIN,MZTSI,"Mazatl�n, Sin.",270
-107.188056,24.251111,SIN,OBISPO,"Obispo, Sin. SMN*",143.6
-107.440556,24.634722,SIN,OBSSI,"Observatorio de Culiac�n, Sin.",99.1
-108.58,26.509722,SIN,PMHSI,"Miguel Hidalgo, Sin.",139.1
-106.466667,23.5625,SIN,QLTSI,"Quelite, Sin.",278.8
-107.755833,25.124722,SIN,RAVSI,"Estaci�n Rancho Viejo, Sin.",72
-105.85,22.983333,SIN,RSRSI,"Rosario, Sin.",4
-107.843333,25.485556,SIN,SANJUAN,"San Juan, Sin. SMN*",50.4
-106.952778,24.484722,SIN,SCRSI,"Santa Cruz, Sin.",43.5
-108.779167,26.073611,SIN,SFRSI,"Sufragio, Sin.",87.5
-107.5,25.3,SIN,SJNSI,"San Juan, Sin.",69.3
-107.1,24.8,SIN,SLRSI,"San Lorenzo, Sin.",175.5
-106.695833,24.121944,SIN,SLTSI,"Ing. Aurelio Benassini Vizcaino, Sin.",181
-107.158333,24.813889,SIN,SN2SI,"Sanalona (hidro), Sin.",149.6
-107.151389,24.815,SIN,SNLSI,"Sanalona, Sin.",148.9
-106.25,23.35,SIN,SQRSI,"Siqueros, Sin.",117.7
-108.129167,26.9,SIN,TBRSI,"San Francisco, Sin.",179.2
-109.070278,25.590833,SIN,TOPOLOBAMPOmar,"Topolobampo, Sin. SEMAR*",66.6
-105.846944,23.088333,SIN,TORSI,"Las Tortugas, Sin.",11.9
-107.059722,24.7475,SIN,VINSI,"Vinoramas, Sin.",180.5
-108.359722,25.741667,SIN,ZOPSI,"El Zopilote, Sin.",88
-98.558333,21.972222,SLP,AJTSL,"Las Adjuntas, S.L.P.",15.9
-98.955833,21.748889,SLP,BLMSL,"Ballesmi, S.L.P.",60.6
-99.030833,21.979722,SLP,CDVALLES,"Ciudad Valles, S.L.P. SMN*",31.8
-99.239444,21.906944,SLP,GANSL,"Gallinas, S.L.P.",58
-100.940278,21.811111,SLP,GOGORRON,"Gogorr�n, S.L.P. SMN*",4.2
-100.820556,21.88,SLP,IVGSL,"Valent�n Gama, S.L.P.",15.5
-98.5575,21.965833,SLP,LASADJUNTASGN,"Las Adjuntas, S.L.P. SGT*",1.9
-100.665833,23.6475,SLP,MA2SL,"Matehuala, S.L.P. SMN*",17.2
-98.815556,21.325,SLP,MATLAPAob,"Observatorio de Matlapa, S.L.P. SMN*",32.6
-100.642778,23.656944,SLP,MATSL,"Matehuala, S.L.P.",18.3
-99.159444,22.12,SLP,MICSL,"Micos, S.L.P.",19.2
-98.8,21.333333,SLP,MTPSL,"Matlapa, S.L.P.",45.1
-99.32,22.523333,SLP,NRJSL,"Naranjos, S.L.P.",8
-100.762222,21.849722,SLP,OCTSL,"Ojo Caliente, S.L.P.",0.3
-99.830556,21.651111,SLP,PMYSL,"Pedro Montoya (San Ciro), S.L.P.",13.3
-98.939722,21.847222,SLP,PUJSL,"El Pujal, S.L.P.",82.8
-99.996389,21.921389,SLP,RIOVERDEob,"Observatorio de R�o Verde, S.L.P. SMN*",10.4
-98.888611,21.425,SLP,RQTSL,"Requetemu, S.L.P.",42.6
-99.995,21.931389,SLP,RVDSL,"R�o Verde, S.L.P.",10.4
-101.011111,23.830278,SLP,SABANILLAS,"Sabanillas, S.L.P. INIFAP*",41.4
-101,22.2,SLP,SGRSL,"Soledad Graciano, S.L.P.",12.8
-100.983611,22.175833,SLP,SLPOTOSIob,"Observatorio de San Luis Potosi, S.L.P. SMN*",9.2
-101.019167,22.148056,SLP,SLPSL,"San Luis Potos�, S.L.P.",24.3
-99.055833,22.02,SLP,STRSL,"Santa Rosa, S.L.P.",35.7
-98.617222,21.692778,SLP,SVTSL,"San Vicente, S.L.P.",45
-99.146111,21.822222,SLP,TANCHACHIN,"Tanchach�n, S.L.P. SGT*",82.7
-98.857222,21.246667,SLP,TBLSL,"Tierra Blanca, S.L.P.",38.4
-98.773333,22.003611,SLP,TMISL,"Tamu�n, S.L.P.",6.4
-98.758889,21.241111,SLP,TMTSL,"Temamatla, S.L.P.",55
-111.226667,28.904722,SON,ABEJAS,"Abejas, Son. REMAS*",168.9
-110.226111,29.825,SON,ACNSO,"Aconchi, Son.",220
-102.371667,21.78,SON,AGCSO,"Agua Caliente, Son.",37
-109.556111,31.242778,SON,AGUAPRIETA,"km 9 Ejido Agua Prieta, Son. REMAS*",80.7
-111.0925,30.419167,SON,ALAMITOS,"Los Alamitos, Son. REMAS*",63.2
-109.126944,27.470833,SON,ALGODONES,"Los Algodones, Son. REMAS*",70.4
-111.210278,30.794444,SON,ALMAS,"Las Palmas, Son. REMAS*",62.8
-108.937778,27.021667,SON,ALMSO,"�lamos, Son.",36.1
-111.733333,30.716667,SON,ALTSO,"Altar, Son.",43.6
-109.8925,27.8225,SON,AOBSO,"�lvaro Obreg�n, Son.",31.1
-109.106667,27.226111,SON,ARCSO,"Adolfo Ru�z Cort�nes, Son.",76.4
-109.088611,30.07,SON,ARISO,"Aribabi, Son.",206.3
-110.92,29.076667,SON,ARLSO,"Abelardo Rodr�guez Lujan, Son.",161.9
-110.1675,30.335833,SON,ARZSO,"Arizpe, Son.",110
-108.915278,30.385278,SON,BACERAC,"Bacerac, Son. REMAS*",15.8
-111.131944,28.964167,SON,BACHATA,"La Bachata, Son. REMAS*",100
-109.968889,30.649722,SON,BACOACHI,"Bacoachi, Son. REMAS*",166.7
-111.83,28.75,SON,BAHIAKINO,"Bah�a de Kino, Son. SMN*",37.5
-110.214167,29.97,SON,BANAMICHI,"Ban�michi, Son. REMAS*",173.5
-110.143889,29.673889,SON,BAVIACORA,"Bavi�cora, Son. REMAS*",261.4
-110.238611,30.598889,SON,BCNSO,"Bacanuchi, Son.",123
-108.931667,30.355278,SON,BCRSO,"Bacerac, Son.",132.5
-110.015833,27.322222,SON,BLOCK1101,"Block 1101, Son. REMAS*",35.6
-110.157222,27.3175,SON,BLOCK1213,"Block 1213, Son. REMAS*",48.2
-110.259167,27.281111,SON,BLOCK1423,"Block 1423, Son. REMAS*",56.8
-110.043611,27.226111,SON,BLOCK1703,"Block 1703, Son. REMAS*",37.9
-109.801944,27.172222,SON,BLOCK1922,"Block 1922, Son. REMAS*",29.4
-109.661667,27.176389,SON,BLOCK1936,"Block 1936, Son. REMAS*",22.6
-109.902222,27.143056,SON,BLOCK2010,"Block 2010, Son. REMAS*",40.8
-109.831389,26.998611,SON,BLOCK2918,"Block 2918, Son. REMAS*",32.7
-110.219444,27.462222,SON,BLOCK419,"Block 419, Son. REMAS*",66.5
-109.808611,27.386389,SON,BLOCK720,"Block 720, Son. REMAS*",21.1
-110.3425,27.403333,SON,BLOCK731,"Block 731, Son. REMAS*",43.5
-110.343056,27.403056,SON,BLOCK733,"Block 733 Lote 20 Cesave, Son. INIFAP*",32.7
-110.215,30.003611,SON,BNMSO,"Banamichi, Son.",0
-110.930278,28.003056,SON,BUENOS,"Buenos Aires Gym, Son. REMAS*",65.1
-109.968333,27.3,SON,C1CSO,"Calle Mil Doscientos y Canal Bajo, Son.",29.6
-110.013056,27.483889,SON,C2CSO,"Calle Doscientos y Canal Bajo, Son.",26
-109.979722,27.410278,SON,C6CSO,"Calle Seiscientos y Canal Bajo, Son.",29.1
-112.435278,30.771944,SON,CABORCA,"Caborca, Son. SMN*",34.4
-110.213889,29.97,SON,CADAVERACHI,"Cadaverachi Cesave, Son. INIFAP*",118.3
-110.554444,27.996944,SON,CAMPO,"Campo Selza, Son. REMAS*",38.1
-111.827778,30.566111,SON,CANAN,"El Can�n, Son. REMAS*",41.9
-109.423889,26.965833,SON,CAPETAMAYA,"Capetamaya, Son. REMAS*",41.5
-111.430278,28.889167,SON,CARLITOS,"San Carlitos , Son. REMAS*",107.8
-111.227778,30.045556,SON,CARRIZO,"El Carrizo, Son. REMAS*",104.7
-108.911944,27.321389,SON,CASA,"Casa Colorada, Son. REMAS*",94.1
-109.625,27.416667,SON,CCRSO,"Cocoraque, Son.",30.8
-109.5,27,SON,CEMAY,"Campo Experimental Valle del Mayo, Son. INIFAP*",20.7
-109.478611,27.106389,SON,CHIHUAHUITASO,"Chihuahuita, Son. REMAS*",34.7
-108.971667,26.797778,SON,CHINO,"Chino Gordo, Son. REMAS*",81.2
-111.763056,29.235833,SON,CHIPILON,"Chipil�n, Son. REMAS*",15.7
-111.516389,30.873333,SON,CHTSO,"Cuauht�moc, Son.",48
-110.736389,29.472222,SON,CJNSO,"El Caj�n, Son.",166
-110.290833,30.98,SON,CNNSO,"Cananea, Son.",179
-109.938056,27.5,SON,COBSO,"Ciudad Obreg�n, Son.",38.1
-109.927222,27.615833,SON,CORRAL,"Estaci�n Corral,  Son. REMAS*",38.4
-111.556389,30.467222,SON,CORRALES,"Los Corrales, Son. REMAS*",70
-112.873056,30.742778,SON,COSTERO,"El Costero, Son. REMAS*",27.5
-110.180278,27.300556,SON,CP1SO,"Calle Cuatro y Prolongaci�n Doce, Son.",62
-110.248611,27.425556,SON,CP6SO,"Calle Cuatro y Prolongaci�n Seis, Son.",70
-109.636944,27.244167,SON,CRCSO,"C�rcamo, Son.",33
-110.838889,30.846389,SON,CRISP,"El 15 Crisp, Son. REMAS*",153.4
-112.034722,30.996389,SON,CUCHUJAQUI,"Cuchujaqui, Son. REMAS*",71
-111.361111,28.56,SON,CUICHI,"Cuichi, Son. REMAS*",71.1
-109.511944,29.521944,SON,CUMARO,"Cumaro Cesave, Son. INIFAP*",68.9
-109.787222,30.188611,SON,CUMPAS,"Cumpas, Son. REMAS*",182.6
-108.7625,26.603611,SON,CZNSO,"Cazanate, Son.",150
-111.723056,29.0625,SON,DOLORES,"Dolores Jam, Son. REMAS*",33.9
-109.233333,29.2,SON,ECBSO,"El Cubil, Son.",106.8
-109.051111,26.5,SON,EJIDO21MARZO,"Ejido 21 de Marzo, Son. REMAS*",90.3
-111.355556,28.791111,SON,ELBERVANO,"El Bervano, Son. INIFAP*",95.2
-109.218056,29.05,SON,ELCAMPITO,"El Campito Cesave, Son. INIFAP*",48.5
-109.986111,29.116944,SON,ELMATAPE,"El 105 Matape Cesave, Son. INIFAP*",87
-110.958056,29.906111,SON,ELRODEO,"El Rodeo Cesave, Son. INIFAP*",84.3
-109.886944,28.418889,SON,ELTUNAL,"El Tunal Cesave, Son. INIFAP*",55.1
-110.8,27.95,SON,EMPALMEob,"Observatorio de Empalme, Son. SMN*",46.2
-114.965556,32.060556,SON,ENCINAS,"Encinas Johnson, Son. REMAS*",10.1
-110.8,27.95,SON,EPLSO,"Empalme, Son.",50.6
-111.473889,28.741389,SON,FATIMA,"El Milagro de F�tima, Son. REMAS*",119.2
-110.598889,31.195,SON,FESNOS,"Fresnos Cesave, Son. INIFAP*",72.5
-111.561389,29.090833,SON,GREEN,"Green Stripe, Son. REMAS*",80.9
-110.85,27.95,SON,GYMSO,"Guaymas, Son.",67.8
-110.93,29.078333,SON,HERMOSILLOob,"Observatorio de Hermosillo, Son. SMN*",119.8
-110.916667,29.066667,SON,HM2SO,"Observatorio de Hermosillo, Son.",168.3
-110.925833,29.073056,SON,HMNSO,"Hermosillo, Son.",158.7
-109.904167,27.713056,SON,HORSO,"Hornos, Son.",31
-108.957222,30.210556,SON,HSHSO,"Huachinera, Son.",240
-109.299722,29.926667,SON,HUASABAS,"Hu�sabas, Son. REMAS*",92.4
-109.598889,26.823056,SON,HUATABAMPO,"Huatabampo, Son. REMAS*",52
-110.886944,30.761667,SON,IMRSO,"Imuris, Son.",162
-110.396944,28.426389,SON,IRASO,"Ignacio R. Alatorre, Son.",58.6
-110.311111,29.441944,SON,JOAQUIN,"San Joaquin Cesave, Son. INIFAP*",135.2
-109.698056,26.774722,SON,JULIANTABAMPO,"Juliantabampo, Son. REMAS*",50.6
-109.896389,27.706667,SON,K14SO,"km 14 de Canal Alto, Son.",30.5
-108.8725,27.642222,SON,K25SO,"km 25 de Canal Alto, Son.",37
-109.873889,27.560278,SON,K39SO,"km 39 de Canal Alto, Son.",64.1
-109.858611,27.354444,SON,K68SO,"km 68 de Canal Alto, Son.",34
-111.653611,28.694722,SON,KINO,"Kino, Son. REMAS*",104.5
-110.143889,29.673889,SON,LACAPILLA,"La Capilla Cesave, Son. INIFAP*",194.9
-110.716111,30.336667,SON,LADRILLERA,"La Ladrillera, Son. REMAS*",119
-109.685,26.836111,SON,LASPIOCHAS,"Las Piochas Cesave, Son. INIFAP*",25.7
-109.378889,30.437778,SON,LCDSO,"L�zaro C�rdenas, Son.",162.8
-112.784444,30.834722,SON,LOLEYTA,"Loleyta, Son. REMAS*",34.4
-111.405,30.607222,SON,LOMA,"La Loma, Son. REMAS*",78.6
-109.985833,29.116944,SON,MATAPE,"M�tape, Son. REMAS*",177.8
-110.176944,28.935,SON,MAZATAN,"Mazat�n, Son. REMAS*",89.7
-110.137778,29.003611,SON,MZTSO,"Mazat�n, Son.",159
-109.684444,26.835833,SON,NAVOBAXIA,"Navobaxia, Son. REMAS*",42.7
-109.6875,30.374444,SON,NCZSO,"Nacozari, Son.",272.1
-110.947222,31.318889,SON,NGLSO,"Nogales, Son.",90
-110.913889,31.297778,SON,NOGALES,"Nogales, Son. SMN*",101
-109.443333,27.071944,SON,NVJSO,"Navojoa, Son.",45.3
-112.85,31.866667,SON,NYNSO,"Sonoyta, Son.",110.3
-110.706111,29.229722,SON,ORGSO,"El Oregano, Son.",192.9
-110.656944,28.302222,SON,ORTIZ,"Ort�z, Son. REMAS*",57.2
-109.083333,29.433333,SON,PDNSO,"Paso Nacori, Son.",127.2
-111.322222,28.678889,SON,PEANA,"Pea�a, Son. REMAS*",137.1
-109.642222,28.976667,SON,PECSO,"Plutarco El�as Calles, Son.",169.7
-111.346667,28.941667,SON,PERICO2,"Perico 2, Son. INIFAP*",141.1
